,pc_code,pc_description,unit,country_name,quantity,Per unit,categoryName,categoryID,Value,year
1720,N5,Ic Engines And Parts,Na,Australia,108.0,2.1231459999999998,Machinery and parts,10.0,229.29976800000003,2019.0
1721,K9,"Plastc Sht, Film, Plts Etc",Kgs,Australia,6173806.0,4.786307,Plastic Products,8.0,29549730.87,2019.0
1722,O6,"Railwy Trnsprt Equipmnts, Prts",Na,Australia,4509.0,2.692698,Machinery and parts,10.0,12141.37528,2019.0
1723,K5,"Human Hair, Products Thereo",Kgs,USA,20.0,37.078469,Cosmetics,6.0,741.56938,2019.0
1724,R6,Jute Yarn,Ton,USA,429.0,1142.495548,Fabric Materials,14.0,490130.5901,2019.0
1725,G3,Leather Footwear Component,Kgs,USA,1000.0,614.10816,Leather Products,1.0,614108.16,2019.0
1726,H8,"Drug Formulations, Biologicals",Kgs,USA,820174.0,289.085413,Chemicals,7.0,237100339.5,2019.0
1727,I6,Plastic bags,Kgs,USA,21407.0,1.9402139999999999,Plastic Materials,8.0,41534.1611,2019.0
1728,G3,Leather Footwear Component,Kgs,USA,5.0,0.181193,Leather Products,1.0,0.9059649999999999,2019.0
1729,P6,Manmade Staple Fibre,Kgs,USA,5838713.0,9.617479,Fabric Materials,14.0,56153699.66,2019.0
1730,H6,Dye Intermediates,Kgs,U S A,915202.0,18.510835999999998,Dyes,7.0,16941154.13,2019.0
1731,F8,Finished Leather,Kgs,U S A,552158.0,190.22763,Leather Products,1.0,105035707.7,2019.0
1732,R8,Floor Cvrng Of Jute,Sqm,U S A,1132349.0,9.298396,Handicrafts,12.0,10529029.41,2019.0
1733,I3,Organic Chemicals,Kgs,U S A,68606839.0,34.62627,Chemicals,7.0,2375598931.0,2019.0
1734,K9,"Plastc Sht, Film, Plts Etc",Kgs,U S A,356.0,0.356426,Plastic Products,8.0,126.887656,2019.0
1735,M5,Accumulators And Batteries,Na,U S A,96459.0,51.605519,Accumulators and Batteries,10.0,4977816.757,2019.0
1736,H7,Dyes,Kgs,U S A,18128.0,0.23265300000000003,Dyes,7.0,4217.533584000001,2019.0
1737,E5,Natural Rubber,Ton,U S A,23074.0,0.085633,Rubber Products,5.0,1975.8958420000001,2019.0
1738,I3,Organic Chemicals,Kgs,U S A,958.0,30.520917999999998,Chemicals,7.0,29239.039439999997,2019.0
1739,M2,Oth Non Ferous Metal And Prodc,Kgs,U S A,49632.0,25.645979,Metals,2.0,1272861.23,2019.0
1740,O6,"Railwy Trnsprt Equipmnts, Prts",Na,U S A,46522010.0,145.08213600000002,Machinery and parts,10.0,6749512582.0,2019.0
1741,L5,"Aluminium, Products Of Aluminm",Ton,U S A,356.0,0.356426,Metals,2.0,126.887656,2019.0
1742,P7,Cotton Yarn,Ton,U S A,34397.0,0.710873,Fabric Materials,14.0,24451.89858,2019.0
1743,P6,Manmade Staple Fibre,Kgs,U S A,200.0,0.001849,Fabric Materials,14.0,0.3698,2019.0
1744,I5,Cosmetics And Toiletries,Na,U S A,703.0,1.510348,Cosmetics,6.0,1061.7746439999999,2019.0
1745,S6,Petroleum Products,Ton,U S A,6.0,25.645979,Petroleum Products,13.0,153.875874,2019.0
1746,Q9,Rmg Wool,Na,U S A,9195.0,40.879612,Fabric Materials,14.0,375888.0323,2019.0
1747,H4,Ayush And Herbal Products,Kgs,U K,1273.0,53.135013,Cosmetics,6.0,67640.87155,2019.0
1748,P1,Consumer Electronics,Na,U K,0.0,0.00031800000000000003,Electronic Components,11.0,0.0,2019.0
1749,H7,Dyes,Kgs,U K,10175.0,5.30545,Dyes,7.0,53982.95375,2019.0
1750,P2,Washing Machine,Na,U K,675206.0,14.917589000000001,Electronic Components,11.0,10072445.6,2019.0
1751,O3,Pumps Of All Types,Na,U K,70.0,0.378395,Machinery and parts,10.0,26.48765,2019.0
1752,G7,Silver,Kgs,U K,70.0,0.21791,Metals,2.0,15.2537,2019.0
1753,I3,Organic Chemicals,Kgs,China,21617838.0,0.008066,Chemicals,7.0,174369.4813,2019.0
1754,P6,Manmade Staple Fibre,Kgs,U Arab Emts,164599.0,15.631004,Fabric Materials,14.0,2572847.627,2019.0
1755,O5,Motor Vehicle/Cars,Nos,China,35560.0,1.067766,Machinery and parts,10.0,37969.75896,2019.0
1756,K9,"Plastc Sht, Film, Plts Etc",Kgs,China,2487000.0,1.375222,Plastic Products,8.0,3420177.1139999996,2019.0
1757,F8,Finished Leather,Kgs,U Arab Emts,7066.0,14.000704999999998,Leather Products,1.0,98928.98152999999,2019.0
1758,L7,Lead And Products Made Of Led,Ton,China,943.0,6.66397,Metals,2.0,6284.12371,2019.0
1759,M1,Zinc And Products Made Of Zinc,Ton,U Arab Emts,113243.0,1.731075,Metals,2.0,196032.1262,2019.0
1760,H5,"Bulk Drugs, Drug Intermediates",Kgs,U Arab Emts,66742.0,0.310596,Chemicals,7.0,20729.79823,2019.0
1761,I3,Organic Chemicals,Kgs,U Arab Emts,1046202.0,3.348703,Chemicals,7.0,3503419.776,2019.0
1762,S2,Carpet(Excl. Silk) Handmade,Sqm,China,12706582.0,90.514974,Handicrafts,12.0,1150135939.0,2019.0
1763,I6,Plastic tubes,Kgs,China,3415368.0,146.194417,Plastic Materials,8.0,499307733.6,2019.0
1764,E8,Iron Ore,Ton,U Arab Emts,3469.0,0.038941,Metals,2.0,135.086329,2019.0
1765,F9,Leather Goods,Na,U Arab Emts,131310.0,58.75076899999999,Leather Products,1.0,7714563.477000001,2019.0
1766,O5,Motor Vehicle/Cars,Nos,U Arab Emts,1170883.0,126.18424399999999,Machinery and parts,10.0,147746986.2,2019.0
1767,O3,Pumps Of All Types,Na,U Arab Emts,5.0,37.276381,Machinery and parts,10.0,186.38190500000002,2019.0
1768,S3,Silk Carpet,Sqm,U Arab Emts,244557.0,0.000728,Fabric Materials,14.0,178.037496,2019.0
1769,L7,Lead And Products Made Of Led,Ton,Thailand,100.0,0.20331400000000002,Metals,2.0,20.3314,2019.0
1770,S2,Carpet(Excl. Silk) Handmade,Sqm,Sri Lanka ,119654.0,0.116226,Handicrafts,12.0,13906.9058,2019.0
1771,I6,Plastic tubes,Kgs,Sri Lanka ,1827.0,0.03744,Plastic Materials,8.0,68.40288000000001,2019.0
1772,H3,Fertilizers Manufactured,Ton,Sri Lanka ,200.0,0.027535000000000004,Fertilizers,3.0,5.507000000000001,2019.0
1773,P6,Manmade Staple Fibre,Kgs,Sri Lanka ,6622357.0,4.506245,Fabric Materials,14.0,29841963.12,2019.0
1774,S2,Carpet(Excl. Silk) Handmade,Sqm,Sri Lanka ,875697.0,9.124024,Handicrafts,12.0,7989880.445,2019.0
1775,H8,"Drug Formulations, Biologicals",Kgs,Sri Lanka ,9563420.0,5.471021,Chemicals,7.0,52321671.65,2019.0
1776,I2,Inorganic Chemicals,Kgs,Sri Lanka ,13161.0,28.788092,Chemicals,7.0,378880.0788,2019.0
1777,I3,Organic Chemicals,Kgs,Sri Lanka ,1269.0,2.481657,Chemicals,7.0,3149.2227329999996,2019.0
1778,P7,Cotton Yarn,Ton,South Africa,0.0,0.00020299999999999997,Fabric Materials,14.0,0.0,2019.0
1779,H6,Dye Intermediates,Kgs,South Africa,8064.0,0.029276999999999997,Dyes,7.0,236.08972799999998,2019.0
1780,H2,Fertilizers Crude,Ton,South Africa,56776.0,1.656593,Fertilizers,3.0,94054.72417,2019.0
1781,G6,Gold,Kgs,South Africa,28219.0,4.069274,Metals,2.0,114830.84300000001,2019.0
1782,M1,Zinc And Products Made Of Zinc,Ton,Singapore,6237.0,16.902846,Metals,2.0,105423.0505,2019.0
1783,S2,Carpet(Excl. Silk) Handmade,Sqm,Saudi Arab,200.0,0.027535000000000004,Handicrafts,12.0,5.507000000000001,2019.0
1784,K5,"Human Hair, Products Thereo",Kgs,Saudi Arab,30.0,0.004961,Cosmetics,6.0,0.14883,2019.0
1785,I9,Othr Rubber Prodct Excpt Footw,Na,Saudi Arab,24465.0,6.267489,Rubber Products,5.0,153334.1184,2019.0
1786,K7,Packaging Materials,Ton,Saudi Arab,9961.0,0.063486,Plastic Products,8.0,632.384046,2019.0
1787,K8,Plastic Raw Materials,Ton,Saudi Arab,106.0,0.660039,Plastic Products,8.0,69.964134,2019.0
1788,Q9,Rmg Wool,Na,Saudi Arab,664605.0,1.6885270000000001,Fabric Materials,14.0,1122203.487,2019.0
1789,L5,"Aluminium, Products Of Aluminm",Ton,Saudi Arab,1163056.0,5.36271,Metals,2.0,6237132.042,2019.0
1790,I8,Auto Tyres And Tubes,Nos,Saudi Arab,196811.0,352.396771,Rubber Products,5.0,69355560.9,2019.0
1791,G3,Leather Footwear Component,Kgs,Saudi Arab,753133.0,3.301603,Leather Products,1.0,2486546.172,2019.0
1792,I3,Organic Chemicals,Kgs,Saudi Arab,65.0,0.002322,Chemicals,7.0,0.15093,2019.0
1793,I4,Other Miscellaenious Chemicals,Kgs,Saudi Arab,405.0,1.584978,Chemicals,7.0,641.91609,2019.0
1794,L5,"Aluminium, Products Of Aluminm",Ton,Saudi Arab,9706026.0,16.194159,Metals,2.0,157180928.3,2019.0
1795,S2,Carpet(Excl. Silk) Handmade,Sqm,Saudi Arab,1036491761.0,21.530862,Handicrafts,12.0,22316561070.0,2019.0
1796,I6,Plastic tubes,Kgs,Saudi Arab,514317.0,3.02745,Plastic Materials,8.0,1557069.0019999999,2019.0
1797,I8,Auto Tyres And Tubes,Nos,Saudi Arab,1940.0,9.970305,Rubber Products,5.0,19342.3917,2019.0
1798,H4,Ayush And Herbal Products,Kgs,Saudi Arab,198995.0,0.606329,Cosmetics,6.0,120656.4394,2019.0
1799,N5,Ic Engines And Parts,Na,Russia,2430.0,0.030706999999999998,Machinery and parts,10.0,74.61801,2019.0
1800,I2,Inorganic Chemicals,Kgs,Russia,307.0,0.00937,Chemicals,7.0,2.87659,2019.0
1801,I4,Other Miscellaenious Chemicals,Kgs,Russia,65.0,0.11362799999999999,Chemicals,7.0,7.38582,2019.0
1802,S6,Petroleum Products,Ton,Russia,46746622.0,42.02189,Petroleum Products,13.0,1964381408.0,2019.0
1803,Q7,Rmg Silk,Na,Russia,1887111.0,3.972958,Fabric Materials,14.0,7497412.744,2019.0
1804,Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Russia,326403.0,0.622587,Fabric Materials,14.0,203214.2646,2019.0
1805,L5,"Aluminium, Products Of Aluminm",Ton,New Zealand,155.0,0.321766,Metals,2.0,49.87373,2019.0
1806,R8,Floor Cvrng Of Jute,Sqm,New Zealand,53092.0,9.053744,Handicrafts,12.0,480681.3764,2019.0
1807,S1,Handcrfs(Excl.Handmade Crpts),Na,New Zealand,4747.0,4.204243,Handicrafts,12.0,19957.54152,2019.0
1808,G3,Leather Footwear Component,Kgs,New Zealand,1.0,0.12087300000000001,Leather Products,1.0,0.12087300000000001,2019.0
1809,Q3,"Manmade Yarn,Fabrics,Madeups",Na,New Zealand,4669.0,0.540196,Fabric Materials,14.0,2522.175124,2019.0
1810,M1,Zinc And Products Made Of Zinc,Ton,New Zealand,400.0,0.12937,Metals,2.0,51.748000000000005,2019.0
1811,S4,Cotton Raw Incld. Waste,Ton,Nepal,788.0,7.853059,Fabric Materials,14.0,6188.210492,2019.0
1812,H8,"Drug Formulations, Biologicals",Kgs,Nepal,8922621.0,1.3795549999999999,Chemicals,7.0,12309246.41,2019.0
1813,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Nepal,568.0,1.317903,Fabric Materials,14.0,748.568904,2019.0
1814,I4,Other Miscellaenious Chemicals,Kgs,Nepal,473980.0,0.0007639999999999999,Chemicals,7.0,362.12072,2019.0
1815,I9,Othr Rubber Prodct Excpt Footw,Na,Nepal,32798.0,0.155789,Rubber Products,5.0,5109.567622,2019.0
1816,L4,Products Of Iron And Steel,Na,Nepal,3228.0,0.492805,Metals,2.0,1590.7745400000001,2019.0
1817,O6,"Railwy Trnsprt Equipmnts, Prts",Na,Nepal,930.0,0.238746,Machinery and parts,10.0,222.03377999999998,2019.0
1818,G7,Silver,Kgs,Nepal,0.0,0.014296000000000001,Metals,2.0,0.0,2019.0
1819,N2,Bicycle And Parts,Na,Myanmar,4.0,0.046870999999999996,Machinery and Parts,10.0,0.18748399999999998,2019.0
1820,H3,Fertilizers Manufactured,Ton,Myanmar,3554.0,5.46095,Fertilizers,3.0,19408.2163,2019.0
1821,I3,Organic Chemicals,Kgs,Myanmar,850384.0,150.82915500000001,Chemicals,7.0,128262700.1,2019.0
1822,I8,Auto Tyres And Tubes,Nos,Malaysia,7.0,14.683307000000001,Rubber Products,5.0,102.783149,2019.0
1823,H4,Ayush And Herbal Products,Kgs,Malaysia,54.0,0.143045,Cosmetics,6.0,7.72443,2019.0
1824,H5,"Bulk Drugs, Drug Intermediates",Kgs,Malaysia,5.0,0.695707,Chemicals,7.0,3.478535,2019.0
1825,O9,"Computer Hardware, Peripherals",Na,Malaysia,48000.0,3.851113,Machinery and Parts,10.0,184853.424,2019.0
1826,P7,Cotton Yarn,Ton,Malaysia,8.0,4.528429,Fabric Materials,14.0,36.227432,2019.0
1827,H6,Dye Intermediates,Kgs,Malaysia,96.0,0.755513,Dyes,7.0,72.529248,2019.0
1828,H2,Fertilizers Crude,Ton,Malaysia,51.0,337.906515,Fertilizers,3.0,17233.23227,2019.0
1829,R8,Floor Cvrng Of Jute,Sqm,Malaysia,12232.0,117.351983,Handicrafts,12.0,1435449.456,2019.0
1830,L7,Lead And Products Made Of Led,Ton,Malaysia,1271.0,18.028833,Metals,2.0,22914.64674,2019.0
1831,I4,Other Miscellaenious Chemicals,Kgs,Malaysia,9608553.0,1.194021,Chemicals,7.0,11472814.06,2019.0
1832,K8,Plastic Raw Materials,Ton,Malaysia,7137.0,0.000233,Plastic Products,8.0,1.6629209999999999,2019.0
1833,H9,Agro Chemicals,Kgs,Japan,4.0,77.085791,Fertilizers,3.0,308.343164,2019.0
1834,P7,Cotton Yarn,Ton,Japan,8006.0,6.608211,Fabric Materials,14.0,52905.337269999996,2019.0
1835,G3,Leather Footwear Component,Kgs,Japan,234354.0,0.002202,Leather Products,1.0,516.047508,2019.0
1836,L8,"Nickel, Product Made Of Nickel",Ton,Japan,345.0,3.3446480000000003,Metals,2.0,1153.90356,2019.0
1837,L2,Other Plastic Items,Na,Japan,48035.0,2.521976,Plastic Products,8.0,121143.1172,2019.0
1838,E8,Iron Ore,Ton,Italy,108900.0,0.5941810000000001,Metals,2.0,64706.3109,2019.0
1839,L7,Lead And Products Made Of Led,Ton,Italy,4.0,19.12734,Metals,2.0,76.50936,2019.0
1840,L3,Iron And Steel,Ton,Iraq,107467.0,7.616708,Metals,2.0,818544.7586,2019.0
1841,E8,Iron Ore,Ton,Iraq,63358.0,0.865287,Metals,2.0,54822.85375,2019.0
1842,G1,Leather Garments,Kgs,Iraq,575000.0,0.0216,Leather Products,1.0,12420.0,2019.0
1843,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Iraq,175.0,0.003326,Fabric Materials,14.0,0.58205,2019.0
1844,K8,Plastic Raw Materials,Ton,Iraq,22.0,0.050397000000000004,Plastic Products,8.0,1.108734,2019.0
1845,O6,"Railwy Trnsprt Equipmnts, Prts",Na,Iraq,228.0,86.38764599999999,Machinery and parts,10.0,19696.38329,2019.0
1846,N1,"Aircraft, Spacecraft And Parts",Na,Iraq,3777.0,0.00018600000000000002,Machinery and Parts,10.0,0.702522,2019.0
1847,H5,"Bulk Drugs, Drug Intermediates",Kgs,Iraq,45.0,16.567551,Chemicals,7.0,745.539795,2019.0
1848,O9,"Computer Hardware, Peripherals",Na,Iraq,9.0,0.002742,Machinery and Parts,10.0,0.024678,2019.0
1849,H6,Dye Intermediates,Kgs,Iraq,69121.0,0.024132,Dyes,7.0,1668.027972,2019.0
1850,L7,Lead And Products Made Of Led,Ton,Iraq,16.0,0.039814999999999996,Metals,2.0,0.6370399999999999,2019.0
1851,Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Iraq,817.0,0.03483,Fabric Materials,14.0,28.45611,2019.0
1852,O3,Pumps Of All Types,Na,Iraq,2183.0,15.55621,Machinery and parts,10.0,33959.20643,2019.0
1853,M5,Accumulators And Batteries,Na,Iran,2760.0,0.013751,Accumulators and Batteries,10.0,37.95276,2019.0
1854,I8,Auto Tyres And Tubes,Nos,Iran,268941.0,1.7886099999999998,Rubber Products,5.0,481030.56200000003,2019.0
1855,O9,"Computer Hardware, Peripherals",Na,Iran,46890.0,2.078611,Machinery and Parts,10.0,97466.06979,2019.0
1856,H5,"Bulk Drugs, Drug Intermediates",Kgs,Hong Kong,412133.0,0.002549,Chemicals,7.0,1050.527017,2019.0
1857,K8,Plastic Raw Materials,Ton,Hong Kong,58912.0,14.129248,Plastic Products,8.0,832382.2582,2019.0
1858,H5,"Bulk Drugs, Drug Intermediates",Kgs,Hong Kong,2503.0,0.020619,Chemicals,7.0,51.609357,2019.0
1859,L6,Copper And Prdcts Made Of Copr,Ton,Hong Kong,77.0,0.006039,Metals,2.0,0.465003,2019.0
1860,P7,Cotton Yarn,Ton,Hong Kong,1.0,0.49073999999999995,Fabric Materials,14.0,0.49073999999999995,2019.0
1861,H8,"Drug Formulations, Biologicals",Kgs,Hong Kong,435633.0,0.28946700000000003,Chemicals,7.0,126101.3776,2019.0
1862,L3,Iron And Steel,Ton,Hong Kong,16914.0,2.508771,Metals,2.0,42433.35269,2019.0
1863,K9,"Plastc Sht, Film, Plts Etc",Kgs,Hong Kong,109382.0,1.321484,Plastic Products,8.0,144546.5629,2019.0
1864,S3,Silk Carpet,Sqm,Hong Kong,25.0,1.441411,Fabric Materials,14.0,36.035275,2019.0
1865,H7,Dyes,Kgs,Hong Kong,8662105.0,3.707665,Dyes,7.0,32116183.53,2019.0
1866,F8,Finished Leather,Kgs,Hong Kong,1303502.0,2.774253,Leather Products,1.0,3616244.334,2019.0
1867,H9,Agro Chemicals,Kgs,Germany,45705.0,123.26349499999999,Fertilizers,3.0,5633758.039,2019.0
1868,N4,Air conditioner,Na,Germany,75540.0,56.303067000000006,Electronic Components,11.0,4253133.681,2019.0
1869,P6,Manmade Staple Fibre,Kgs,Germany,406618872.0,0.569411,Fabric Materials,14.0,231533258.5,2019.0
1870,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Germany,84.0,6.47677,Fabric Materials,14.0,544.04868,2019.0
1871,I3,Organic Chemicals,Kgs,Germany,1476.0,1.17839,Chemicals,7.0,1739.3036399999999,2019.0
1872,M2,Oth Non Ferous Metal And Prodc,Kgs,Germany,23226578.0,9.297371,Metals,2.0,215946112.7,2019.0
1873,M1,Zinc And Products Made Of Zinc,Ton,Germany,69059.0,0.198267,Metals,2.0,13692.12075,2019.0
1874,N2,Bicycle And Parts,Na,France,595.0,0.259349,Machinery and Parts,10.0,154.312655,2019.0
1875,H6,Dye Intermediates,Kgs,France,7082.0,13.821916,Dyes,7.0,97886.80911,2019.0
1876,N4,Air conditioner,Na,France,1300.0,17.213252,Electronic Components,11.0,22377.2276,2019.0
1877,G8,Other Precious And Base Metals,Na,France,399665.0,6.117541,Metals,2.0,2444967.024,2019.0
1878,O6,"Railwy Trnsprt Equipmnts, Prts",Na,France,410987.0,0.015215000000000001,Machinery and parts,10.0,6253.167205,2019.0
1879,N5,Ic Engines And Parts,Na,Denmark,694.0,0.3468,Machinery and parts,10.0,240.6792,2019.0
1880,F9,Leather Goods,Na,Denmark,23680.0,0.94099,Leather Products,1.0,22282.6432,2019.0
1881,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Denmark,44381.0,0.030588999999999998,Fabric Materials,14.0,1357.570409,2019.0
1882,I4,Other Miscellaenious Chemicals,Kgs,Denmark,40993.0,3.576732,Chemicals,7.0,146620.9749,2019.0
1883,L2,Other Plastic Items,Na,Denmark,921669.0,71.773619,Plastic Products,8.0,66151519.65,2019.0
1884,S6,Petroleum Products,Ton,Denmark,5.0,0.044637,Petroleum Products,13.0,0.223185,2019.0
1885,L4,Products Of Iron And Steel,Na,Denmark,574715.0,0.07753600000000001,Metals,2.0,44561.10224,2019.0
1886,O3,Pumps Of All Types,Na,Denmark,352.0,0.010812,Machinery and parts,10.0,3.805824,2019.0
1887,H9,Agro Chemicals,Kgs,China ,78639778.0,197.238966,Fertilizers,3.0,15510828499.0,2019.0
1888,H8,"Drug Formulations, Biologicals",Kgs,China ,114290245.0,167.658469,Chemicals,7.0,19161727498.0,2019.0
1889,H6,Dye Intermediates,Kgs,China ,920413.0,478.08584299999995,Dyes,7.0,440036425.0,2019.0
1890,I6,Plastic bags,Kgs,China ,7116287.0,0.343546,Plastic Materials,8.0,2444771.934,2019.0
1891,E8,Iron Ore,Ton,China ,29185877.0,29.910829999999997,Metals,2.0,872973805.3,2019.0
1892,K9,"Plastc Sht, Film, Plts Etc",Kgs,China ,11141735.0,445.2502,Plastic Products,8.0,4960859737.0,2019.0
1893,Q9,Rmg Wool,Na,China ,4729.0,901.934636,Fabric Materials,14.0,4265248.893999999,2019.0
1894,Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,China ,689.0,0.031345,Fabric Materials,14.0,21.596705,2019.0
1895,I8,Auto Tyres And Tubes,Nos,China ,2670796.0,23.300261,Rubber Products,5.0,62230243.88,2019.0
1896,N3,"Cranes, Lifts And Winches",Na,China ,45849.0,1.453569,Machinery and parts,10.0,66644.68508,2019.0
1897,H7,Dyes,Kgs,China ,6965036.0,28.323088000000002,Dyes,7.0,197271327.6,2019.0
1898,M5,Accumulators And Batteries,Na,China,333090981.0,205.455023,Accumulators and Batteries,10.0,68435215162.0,2019.0
1899,O4,"Aircraft, Spacecraft And Parts",Na,China,48922.0,10.167803,Machinery and Parts,10.0,497429.2584,2019.0
1900,G1,Leather Garments,Kgs,China,42062.0,1.076543,Leather Products,1.0,45281.55167,2019.0
1901,M2,Oth Non Ferous Metal And Prodc,Kgs,China,68606839.0,34.62627,Metals,2.0,2375598931.0,2019.0
1902,K7,Packaging Materials,Ton,China,137895.0,0.37343699999999996,Plastic Products,8.0,51495.09512,2019.0
1903,H5,"Bulk Drugs, Drug Intermediates",Kgs,China,1313358.0,8.254452,Chemicals,7.0,10841050.57,2019.0
1904,H8,"Drug Formulations, Biologicals",Kgs,China,341.0,1.869154,Chemicals,7.0,637.3815139999999,2019.0
1905,O5,Motor Vehicle/Cars,Nos,China,13392.0,26.630012,Machinery and parts,10.0,356629.1207,2019.0
1906,N5,Ic Engines And Parts,Na,China,366.0,1.162937,Machinery and parts,10.0,425.63494199999997,2019.0
1907,I8,Auto Tyres And Tubes,Nos,China,18128.0,0.23265300000000003,Rubber Products,5.0,4217.533584000001,2019.0
1908,P6,Manmade Staple Fibre,Kgs,China,31014.0,8.036109,Fabric Materials,14.0,249231.8845,2019.0
1909,S6,Petroleum Products,Ton,China,60692.0,128.455655,Petroleum Products,13.0,7796230.613,2019.0
1910,H5,"Bulk Drugs, Drug Intermediates",Kgs,China,371656.0,307.45122000000003,Chemicals,7.0,114266090.6,2019.0
1911,I2,Inorganic Chemicals,Kgs,China,2251.0,12.340337,Chemicals,7.0,27778.098589999998,2019.0
1912,M2,Oth Non Ferous Metal And Prodc,Kgs,China,170312.0,0.120868,Metals,2.0,20585.270819999998,2019.0
1913,H8,"Drug Formulations, Biologicals",Kgs,China,0.0,0.003215,Chemicals,7.0,0.0,2019.0
1914,N1,"Aircraft, Spacecraft And Parts",Na,Canada,121897.0,4.470907,Machinery and Parts,10.0,544990.1506,2019.0
1915,M5,Accumulators And Batteries,Na,Canada,4667.0,0.114632,Accumulators and Batteries,10.0,534.9875440000001,2019.0
1916,L5,"Aluminium, Products Of Aluminm",Ton,Canada,2377102.0,11.209199,Metals,2.0,26645409.36,2019.0
1917,H5,"Bulk Drugs, Drug Intermediates",Kgs,Canada,1050044.0,3.894251,Chemicals,7.0,4089134.897,2019.0
1918,H7,Dyes,Kgs,Canada,140758.0,6.106828,Dyes,7.0,859584.8956,2019.0
1919,H3,Fertilizers Manufactured,Ton,Canada,2364.0,1.982164,Fertilizers,3.0,4685.835696,2019.0
1920,K7,Packaging Materials,Ton,Canada,2712.0,0.443521,Plastic Products,8.0,1202.8289519999998,2019.0
1921,I8,Auto Tyres And Tubes,Nos,Brazil,430428.0,5.771356,Rubber Products,5.0,2484153.22,2019.0
1922,I5,Cosmetics And Toiletries,Na,Brazil,3543.0,0.05494299999999999,Cosmetics,6.0,194.663049,2019.0
1923,M4,Electrodes,Kgs,Brazil,1003929.0,9.119729,Accumulators and Batteries,9.0,9155560.415,2019.0
1924,F9,Leather Goods,Na,Brazil,670127.0,161.599546,Leather Products,1.0,108292219.0,2019.0
1925,Q9,Rmg Wool,Na,Brazil,9288.0,17.518957999999998,Fabric Materials,14.0,162716.0819,2019.0
1926,N7,"Atm, Injctng Mlding Mchnry Etc",Na,Bhutan,2983.0,0.004679,Machinery and Parts,10.0,13.957457000000002,2019.0
1927,M4,Electrodes,Kgs,Bhutan,876.0,3.399979,Accumulators and Batteries,9.0,2978.3816039999997,2019.0
1928,P3,Washing Machine,Na,Bhutan,2575.0,112.194767,Electronic Components,11.0,288901.525,2019.0
1929,S6,Petroleum Products,Ton,Bhutan,132493.0,98.221334,Petroleum Products,13.0,13013639.21,2019.0
1930,B8,Plastic Water Bottles,Ton,Bhutan,450.0,0.5539689999999999,Plastic Products,8.0,249.28605,2019.0
1931,P7,Cotton Yarn,Ton,Bangladesh,1170.0,0.00558,Fabric Materials,14.0,6.5286,2019.0
1932,H6,Dye Intermediates,Kgs,Bangladesh,4452.0,0.0011539999999999999,Dyes,7.0,5.137608,2019.0
1933,P2,Microwave ,Na,Bangladesh,2369.0,5.527757,Electronic Components,11.0,13095.25633,2019.0
1934,Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,Bangladesh,1855.0,0.296272,Fabric Materials,14.0,549.58456,2019.0
1935,I3,Organic Chemicals,Kgs,Bangladesh,1823.0,0.013738,Chemicals,7.0,25.044373999999998,2019.0
1936,L2,Other Plastic Items,Na,Bangladesh,2421.0,4.585344,Plastic Products,8.0,11101.11782,2019.0
1937,O3,Pumps Of All Types,Na,Bangladesh,3159.0,0.033622000000000006,Machinery and parts,10.0,106.211898,2019.0
1938,Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,Bangladesh,3792.0,0.000521,Fabric Materials,14.0,1.975632,2019.0
1939,M5,Accumulators And Batteries,Na,Australia,1496.0,4.488379,Accumulators and Batteries,10.0,6714.614984000001,2019.0
1940,H9,Agro Chemicals,Kgs,Australia,11052163.0,0.033108,Fertilizers,3.0,365915.0126,2019.0
1941,L5,"Aluminium, Products Of Aluminm",Ton,Australia,3848.0,0.4455,Metals,2.0,1714.2839999999999,2019.0
1942,H4,Ayush And Herbal Products,Kgs,Australia,1246005.0,3.930093,Cosmetics,6.0,4896915.528,2019.0
1943,S2,Carpet(Excl. Silk) Handmade,Sqm,Australia,4020140.0,59.591620999999996,Handicrafts,12.0,239566659.2,2019.0
1944,I5,Cosmetics And Toiletries,Na,Australia,1740.0,0.373284,Cosmetics,6.0,649.51416,2019.0
1945,L3,Iron And Steel,Ton,Australia,28424.0,1.598416,Metals,2.0,45433.37638,2019.0
1946,L4,Products Of Iron And Steel,Na,Australia,4596.0,0.003242,Metals,2.0,14.900232,2019.0
1947,L6,Copper And Prdcts Made Of Copr,Ton,Afghanistan,781038.0,0.006004,Metals,2.0,4689.352152,2019.0
1948,H8,"Drug Formulations, Biologicals",Kgs,Afghanistan,3297150.0,0.002885,Chemicals,7.0,9512.27775,2019.0
1949,P3,Washing Machine,Na,Afghanistan,4600.0,0.001227,Electronic Components,11.0,5.6442,2019.0
1950,Q9,Rmg Wool,Na,Afghanistan,1650.0,1.821386,Fabric Materials,14.0,3005.2869,2019.0
